mean,ci_low,ci_high,n,variant_id
0.26944444444444443,0.245,0.29167499999999996,360,A1_opendyslexic_regular
0.275,0.25,0.3,360,T1_times_regular
0.2777777777777778,0.24782608695652175,0.3047619047619048,360,T2_times_bold
0.2722222222222222,0.24545454545454545,0.2958375,360,T3_arial_regular
0.2861111111111111,0.25624375,0.31363636363636366,360,T4_arial_bold
0.37222222222222223,0.33636363636363636,0.4083333333333333,360,T5_arial_all_caps
0.275,0.252,0.3,360,T6_monospace
0.2611111111111111,0.2375,0.2833333333333333,360,T7_comic
