mean,ci_low,ci_high,n,variant_id
0.2841225626740947,0.25125628140703515,0.3142857142857143,359,A1_opendyslexic_regular
0.19498607242339833,0.16314593301435407,0.225,359,T1_times_regular
0.19166666666666668,0.15416666666666667,0.22502717391304333,360,T2_times_bold
0.19166666666666668,0.15789473684210525,0.2238142857142857,360,T3_arial_regular
0.20555555555555555,0.17391304347826086,0.23636363636363636,360,T4_arial_bold
0.225,0.18748641304347827,0.2608695652173913,360,T5_arial_all_caps
0.19722222222222222,0.16998913043478261,0.225,360,T6_monospace
0.25555555555555554,0.22380952380952382,0.2863636363636364,360,T7_comic
