variant_id,approval_rate_ocr,approval_rate_image,n
T5_arial_all_caps,0.19444444444444445,0.08333333333333333,36
A1_opendyslexic_regular,0.19444444444444445,0.05555555555555555,36
T1_times_regular,0.19444444444444445,0.05555555555555555,36
T2_times_bold,0.19444444444444445,0.027777777777777776,36
T3_arial_regular,0.19444444444444445,0.027777777777777776,36
T4_arial_bold,0.19444444444444445,0.027777777777777776,36
T6_monospace,0.19444444444444445,0.027777777777777776,36
T7_comic,0.19444444444444445,0.027777777777777776,36
