mean,ci_low,ci_high,n,variant_id
0.18888888888888888,0.16666666666666666,0.20952380952380953,360,A1_opendyslexic_regular
0.14722222222222223,0.12916666666666668,0.16522157190635448,360,T1_times_regular
0.15555555555555556,0.1318181818181818,0.17916666666666667,360,T2_times_bold
0.16111111111111112,0.1409090909090909,0.18181818181818182,360,T3_arial_regular
0.15,0.13042391304347825,0.17083333333333334,360,T4_arial_bold
0.15555555555555556,0.13042391304347825,0.18095238095238095,360,T5_arial_all_caps
0.14444444444444443,0.12272727272727273,0.16666666666666666,360,T6_monospace
0.21944444444444444,0.2,0.2391304347826087,360,T7_comic
0.13333333333333333,0.11,0.15454545454545454,360,T8_small_text
